iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
12,51202.72772310002,False,Bound not satisfied,99.82638888888889,"{('21', '19'): np.float64(9.165092085889015)}"
13,45697.661402195896,False,Bound not satisfied,99.13194444444444,"{('11', '9'): np.float64(33.433901929859324), ('21', '1'): np.float64(0.0412775598757677), ('22', '13'): np.float64(14.746715497150573), ('22', '24'): np.float64(12.533999503794417), ('23', '5'): np.float64(0.27106009914421625)}"
14,40849.38682320513,False,Bound not satisfied,98.78472222222221,"{('11', '9'): np.float64(18.08988266230124), ('21', '1'): np.float64(0.1838985234449899), ('21', '16'): np.float64(0.6921937104472793), ('22', '13'): np.float64(6.686203551466075), ('22', '24'): np.float64(6.353275928795345), ('24', '12'): np.float64(0.004361883962085415), ('24', '13'): np.float64(0.00040710453887663893)}"
15,36531.6311955244,False,Bound not satisfied,98.78472222222221,"{('21', '1'): np.float64(0.10999712439534509), ('21', '7'): np.float64(2.5847292774299353), ('21', '16'): np.float64(7.731766592386251), ('21', '18'): np.float64(1.269889342850016), ('21', '20'): np.float64(15.141586009289341), ('24', '12'): np.float64(0.00643552267444606), ('24', '13'): np.float64(0.00040591318220966754)}"
16,32703.51906303368,False,Bound not satisfied,98.78472222222221,"{('9', '11'): np.float64(16.732413691946952), ('21', '7'): np.float64(0.45710239330130653), ('21', '16'): np.float64(0.7632270657235409), ('21', '18'): np.float64(0.24621740627259858), ('21', '20'): np.float64(2.2577685203262163), ('24', '12'): np.float64(0.002868909805906865), ('24', '13'): np.float64(0.000131970243468623)}"
17,29295.311260006732,False,Bound not satisfied,99.82638888888889,"{('9', '11'): np.float64(11.475657579675222)}"
18,26260.101956794242,True,70918.7714058834,100.0,{}
19,23544.407898782825,True,63507.772752183875,100.0,{}
20,21116.10156332197,False,Bound not satisfied,99.82638888888889,"{('15', '19'): np.float64(0.0004991374880088779)}"
21,18946.29394571962,False,Bound not satisfied,99.65277777777779,"{('15', '19'): np.float64(0.0008384884638741495), ('22', '19'): np.float64(1.9209077739057463)}"
22,17005.85330588814,False,Bound not satisfied,99.82638888888889,"{('15', '19'): np.float64(0.00020160156999972888)}"
23,15272.574551352356,True,41008.13320831776,100.0,{}
24,13722.148343255521,True,36799.818186144534,100.0,{}
25,12330.70303292788,True,33033.05913822988,100.0,{}
26,11080.272470163825,False,Bound not satisfied,99.82638888888889,"{('10', '14'): np.float64(0.39124999164694096)}"
27,9958.73929745472,False,Bound not satisfied,99.82638888888889,"{('10', '14'): np.float64(0.0905117023780464)}"
28,8953.419888906052,True,23935.385745883726,100.0,{}
29,8050.4760114168585,True,21509.07168093659,100.0,{}
30,7239.31822801079,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.167078490928797)}"
31,6510.291220297391,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.304142727515537)}"
32,5854.508146984328,True,15624.43831190925,100.0,{}
33,5264.840482499936,False,Bound not satisfied,99.65277777777779,"{('13', '21'): np.float64(0.045230701943101914), ('24', '21'): np.float64(0.04062168452512773)}"
34,4736.030182179607,False,Bound not satisfied,99.65277777777779,"{('13', '21'): np.float64(0.03455461967799271), ('24', '21'): np.float64(0.02776988025951236)}"
35,4260.493353449953,True,11363.853629156702,100.0,{}
36,3833.1204241496507,True,10221.935373660981,100.0,{}
37,3449.1324345622274,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.009855057280414206), ('21', '13'): np.float64(0.013528086835166861), ('21', '24'): np.float64(0.010508032536989217)}"
38,3103.883565528109,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.003544407423372524), ('21', '13'): np.float64(0.021963492026918982), ('21', '24'): np.float64(0.018474158358951324)}"
39,2793.468209612527,True,7444.196536914496,100.0,{}
40,2514.0460362992003,True,6698.619971499589,100.0,{}
41,2262.5055218733614,True,6028.082524672864,100.0,{}
42,2036.0604949921376,True,5424.935633920908,100.0,{}
43,1832.4783298233506,True,4882.330799587879,100.0,{}
44,1649.3878366869742,True,4394.133315682047,100.0,{}
45,1484.5901414689777,True,3954.8447595341086,100.0,{}
46,1336.3268879589411,True,3559.5339315388746,100.0,{}
47,1202.9048909755995,True,3203.7756532330086,100.0,{}
48,1082.8988211853057,True,2883.596642256133,100.0,{}
49,974.8305800075718,True,2595.4276382003713,100.0,{}
50,877.5074093728964,True,2336.0609984250927,100.0,{}
51,789.8927641300297,True,2102.6130670551174,100.0,{}
52,711.1130209521838,True,1892.4907129739315,100.0,{}
53,640.2655068930362,True,1703.3615187576554,100.0,{}
54,576.4696422949908,True,1533.1271767905594,100.0,{}
55,519.0174816875309,True,1379.89970975835,100.0,{}
56,467.2706627701355,True,1241.9801739273507,100.0,{}
57,420.6856066825216,True,1117.838699151588,100.0,{}
58,378.73473979738793,True,1006.0758704787879,100.0,{}
59,340.9601134753399,True,905.4808228664252,100.0,{}
60,306.9510184312661,True,814.9401293602964,100.0,{}
61,276.33113852889943,True,733.4495170846769,100.0,{}
62,248.7597099441914,True,660.104967106828,100.0,{}
63,223.933887390121,True,594.0926901610627,100.0,{}
64,201.57958377548064,True,534.680098210803,100.0,{}
65,181.45211081249084,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0018328752266216477), ('18', '8'): np.float64(0.004619857953534391), ('20', '6'): np.float64(0.0055762119468566575), ('20', '8'): np.float64(0.01325219854719602)}"
66,163.33804045843686,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0024793408501481), ('18', '8'): np.float64(0.008372068523304311), ('20', '6'): np.float64(0.00737701697777806), ('20', '8'): np.float64(0.024720015307989923)}"
67,147.042489038392,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0009399327467012166), ('18', '8'): np.float64(0.003404463732308612), ('20', '6'): np.float64(0.0026881989184394097), ('20', '8'): np.float64(0.008985301678260161)}"
68,132.37129664847075,True,350.87723504400947,100.0,{}
69,119.16372248807895,True,315.8176071946313,100.0,{}
70,107.27208193053912,True,284.26035562872124,100.0,{}
71,96.56641131898121,True,255.8556964565533,100.0,{}
72,86.92875443139619,True,230.28876995004603,100.0,{}
73,78.25213709876182,False,Bound not satisfied,99.82638888888889,"{('23', '6'): np.float64(0.000307546738161359)}"
74,70.44077589328376,False,Bound not satisfied,99.13194444444444,"{('6', '18'): np.float64(0.00031633965063326656), ('6', '20'): np.float64(0.0008527053101810471), ('8', '18'): np.float64(0.0007368796775303614), ('8', '20'): np.float64(0.0019353415941237052), ('23', '6'): np.float64(0.004101835579819061)}"
75,63.409741014790924,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0006251942812035555), ('6', '18'): np.float64(0.0010683208652681553), ('6', '20'): np.float64(0.003146380494963338), ('8', '18'): np.float64(0.0031009392306951752), ('8', '20'): np.float64(0.009333278063036255), ('23', '6'): np.float64(0.003688697931069593)}"
76,57.08570306748182,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0005097584617118185), ('6', '18'): np.float64(0.000552143298388938), ('6', '20'): np.float64(0.0016507822643425623), ('8', '18'): np.float64(0.0017382979053401568), ('8', '20'): np.float64(0.004939062269286028), ('23', '6'): np.float64(0.0011914408366932366)}"
77,51.39256185097649,False,Bound not satisfied,99.47916666666666,"{('6', '20'): np.float64(0.00014041629542439586), ('8', '18'): np.float64(0.00022439068415938072), ('8', '20'): np.float64(0.00019423263128299714)}"
78,46.26746585902473,True,122.50382170413604,100.0,{}
79,41.65264087560029,True,110.27993590499656,100.0,{}
80,37.49741731584651,True,99.27568900515247,100.0,{}
81,33.75650336250474,True,89.36951433668824,100.0,{}
82,30.38960451938806,True,80.4520014415164,100.0,{}
83,27.358972492918365,True,72.4246696480348,100.0,{}
84,24.631648276769667,True,65.1987550534215,100.0,{}
85,22.176036588058146,True,58.694133745972,100.0,{}
86,19.96527244488295,True,52.83860620992571,100.0,{}
87,17.97507407279498,True,47.56728373831436,100.0,{}
88,16.18303318287774,True,42.82183295314765,100.0,{}
89,14.56957257722675,True,38.54977465158882,100.0,{}
90,13.117757263741048,True,34.70388198471628,100.0,{}
91,11.810608601316519,True,31.241645970594323,100.0,{}
92,10.633732190805425,True,28.124790012297193,100.0,{}
93,9.573999167579165,True,25.318894225972393,100.0,{}
94,8.619789967882298,True,22.79299023827987,100.0,{}
95,7.76064817260078,True,20.519046767995444,100.0,{}
96,6.987068947686381,True,18.47195804180661,100.0,{}
97,6.290601227626549,True,16.62915602670085,100.0,{}
98,5.663497841840593,True,14.970220192430226,100.0,{}
99,5.098864354533509,True,13.47682703725033,100.0,{}
100,4.590493324476674,True,12.132465504461885,100.0,{}
101,4.132786768381291,True,10.922217222799528,100.0,{}
102,3.7206993441425316,True,9.832729814720869,100.0,{}
103,3.3497268985572974,True,8.851977569996022,100.0,{}
104,3.0158134661378493,True,7.969094866644625,100.0,{}
105,2.7153164933308225,True,7.174314276425604,100.0,{}
106,2.444757486199903,True,6.4588420559461,100.0,{}
107,2.2011559068314424,True,5.814759794842766,100.0,{}
108,1.9818201052395001,True,5.234953966224146,100.0,{}
109,1.7843328130225278,True,4.713013303578709,100.0,{}
110,1.6065154964139274,True,4.2431640459883,100.0,{}
111,1.4464048756979562,True,3.82020822298781,100.0,{}
112,1.302247786488405,True,3.4394664698883766,100.0,{}
113,1.172455557159161,True,3.096726550310101,100.0,{}
114,1.0555905639656762,True,2.7882320991923297,100.0,{}
115,0.950371712376891,True,2.5105208436248674,100.0,{}
