iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
12,51202.72772310002,True,308818.9327236995,100.0,{}
13,45697.661402195896,False,Bound not satisfied,99.47916666666666,"{('11', '9'): np.float64(22.175921690418978), ('22', '13'): np.float64(12.273403012532246), ('22', '24'): np.float64(10.522769712610845)}"
14,40849.38682320513,False,Bound not satisfied,99.65277777777779,"{('21', '1'): np.float64(0.03591371257594478), ('24', '13'): np.float64(0.00010699889425113502)}"
15,36531.6311955244,False,Bound not satisfied,98.95833333333334,"{('21', '7'): np.float64(1.6778799812339447), ('21', '16'): np.float64(4.789442177935596), ('21', '18'): np.float64(0.8041198161349086), ('21', '20'): np.float64(9.450456861178697), ('24', '12'): np.float64(0.002719483333009901), ('24', '13'): np.float64(0.00010143372960997644)}"
16,32703.51906303368,False,Bound not satisfied,99.82638888888889,"{('9', '11'): np.float64(8.73467944789878)}"
17,29295.311260006732,True,175949.22316802203,100.0,{}
18,26260.101956794242,True,157569.81444217853,100.0,{}
19,23544.407898782825,True,141147.63411220917,100.0,{}
20,21116.10156332197,True,126477.24758843979,100.0,{}
21,18946.29394571962,False,Bound not satisfied,99.82638888888889,"{('15', '19'): np.float64(0.00013458643351835025)}"
22,17005.85330588814,True,101685.92039339952,100.0,{}
23,15272.574551352356,True,91238.5316072303,100.0,{}
24,13722.148343255521,True,81891.77462151236,100.0,{}
25,12330.70303292788,True,73523.13950041455,100.0,{}
26,11080.272470163825,True,66027.47932231978,100.0,{}
27,9958.73929745472,True,59314.409973603935,100.0,{}
28,8953.419888906052,True,53297.73499493048,100.0,{}
29,8050.4760114168585,True,47900.59765856931,100.0,{}
30,7239.31822801079,True,43056.80532635693,100.0,{}
31,6510.291220297391,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.018588603060786135)}"
32,5854.508146984328,True,34805.859214467375,100.0,{}
33,5264.840482499936,False,Bound not satisfied,99.65277777777779,"{('13', '21'): np.float64(0.01867045714395725), ('24', '21'): np.float64(0.021065836044772593)}"
34,4736.030182179607,True,28150.12180638297,100.0,{}
35,4260.493353449953,True,25320.243011609145,100.0,{}
36,3833.1204241496507,True,22777.134565800796,100.0,{}
37,3449.1324345622274,False,Bound not satisfied,99.82638888888889,"{('21', '12'): np.float64(0.0002979971532055918)}"
38,3103.883565528109,False,Bound not satisfied,99.65277777777779,"{('21', '13'): np.float64(0.008875781992557903), ('21', '24'): np.float64(0.007865057840837304)}"
39,2793.468209612527,True,16589.45043522741,100.0,{}
40,2514.0460362992003,True,14928.247799524599,100.0,{}
41,2262.5055218733614,True,13434.126683462104,100.0,{}
42,2036.0604949921376,True,12090.086878581702,100.0,{}
43,1832.4783298233506,True,10880.899915537755,100.0,{}
44,1649.3878366869742,True,9792.918943890169,100.0,{}
45,1484.5901414689777,True,8813.907994366788,100.0,{}
46,1336.3268879589411,True,7932.889808332284,100.0,{}
47,1202.9048909755995,True,7140.010857976097,100.0,{}
48,1082.8988211853057,True,6426.421826556685,100.0,{}
49,974.8305800075718,True,5784.171750767846,100.0,{}
50,877.5074093728964,True,5206.114136402231,100.0,{}
51,789.8927641300297,True,4685.82354308819,100.0,{}
52,711.1130209521838,True,4217.521332868313,100.0,{}
53,640.2655068930362,True,3796.009461236353,100.0,{}
54,576.4696422949908,True,3416.6113476972555,100.0,{}
55,519.0174816875309,True,3075.118994058917,100.0,{}
56,467.2706627701355,True,2767.745618681633,100.0,{}
57,420.6856066825216,True,2491.0823202171932,100.0,{}
58,378.73473979738793,True,2242.0384785497586,100.0,{}
59,340.9601134753399,True,2017.8810049950969,100.0,{}
60,306.9510184312661,True,1816.1262953413268,100.0,{}
61,276.33113852889943,True,1634.5367210865272,100.0,{}
62,248.7597099441914,True,1471.0980394621438,100.0,{}
63,223.933887390121,True,1323.9970590174491,100.0,{}
64,201.57958377548064,True,1191.6015462482414,100.0,{}
65,181.45211081249084,False,Bound not satisfied,99.65277777777779,"{('18', '6'): np.float64(0.00043036406328668354), ('20', '6'): np.float64(0.0014265947231478573)}"
66,163.33804045843686,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.001697048804288076), ('18', '8'): np.float64(0.007118459583773005), ('20', '6'): np.float64(0.0049512649291998025), ('20', '8'): np.float64(0.02052384314947337)}"
67,147.042489038392,True,868.802938506491,100.0,{}
68,132.37129664847075,True,782.0053827430189,100.0,{}
69,119.16372248807895,True,703.8772988399563,100.0,{}
70,107.27208193053912,True,633.5530327468309,100.0,{}
71,96.56641131898121,True,570.2533187069159,100.0,{}
72,86.92875443139619,True,513.27669742982,100.0,{}
73,78.25213709876182,True,461.99181907576786,100.0,{}
74,70.44077589328376,False,Bound not satisfied,99.82638888888889,"{('23', '6'): np.float64(0.0017826814081557292)}"
75,63.409741014790924,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.00015014815072879914), ('6', '18'): np.float64(0.0010109505605963272), ('6', '20'): np.float64(0.002922894758661547), ('8', '18'): np.float64(0.0028527509601027805), ('8', '20'): np.float64(0.00860610248627328), ('23', '6'): np.float64(0.0009323295379633214)}"
76,57.08570306748182,False,Bound not satisfied,99.82638888888889,"{('8', '18'): np.float64(0.00012259398266815501)}"
77,51.39256185097649,True,303.31687083415295,100.0,{}
78,46.26746585902473,True,273.05066719684544,100.0,{}
79,41.65264087560029,True,245.80406562336103,100.0,{}
80,37.49741731584651,True,221.27599337681383,100.0,{}
81,33.75650336250474,True,199.19544872711265,100.0,{}
82,30.38960451938806,True,179.31852970225123,100.0,{}
83,27.358972492918365,True,161.42569901032383,100.0,{}
84,24.631648276769667,True,145.31910665499336,100.0,{}
85,22.176036588058146,True,130.8202135772955,100.0,{}
86,19.96527244488295,True,117.76816096392986,100.0,{}
87,17.97507407279498,True,106.01833274637161,100.0,{}
88,16.18303318287774,True,95.44070411476797,100.0,{}
89,14.56957257722675,True,85.91829848779949,100.0,{}
90,13.117757263741048,True,77.34584385271725,100.0,{}
91,11.810608601316519,True,69.62858360154964,100.0,{}
92,10.633732190805425,True,62.68120812016505,100.0,{}
93,9.573999167579165,True,56.4269423666373,100.0,{}
94,8.619789967882298,True,50.796687233440025,100.0,{}
95,7.76064817260078,True,45.72822302102292,100.0,{}
96,6.987068947686381,True,41.16548476120187,100.0,{}
97,6.290601227626549,True,37.057993789376525,100.0,{}
98,5.663497841840593,True,33.36033549986733,100.0,{}
99,5.098864354533509,True,30.03162771076933,100.0,{}
100,4.590493324476674,True,27.03511743924017,100.0,{}
101,4.132786768381291,True,24.337576763803916,100.0,{}
102,3.7206993441425316,True,21.909257983406743,100.0,{}
103,3.3497268985572974,True,19.723254403093172,100.0,{}
104,3.0158134661378493,True,17.755390891831976,100.0,{}
105,2.7153164933308225,True,15.98390319678174,100.0,{}
106,2.444757486199903,True,14.389194544383052,100.0,{}
107,2.2011559068314424,True,12.953621077538429,100.0,{}
108,1.9818201052395001,True,11.661313965929502,100.0,{}
109,1.7843328130225278,True,10.497980042297677,100.0,{}
110,1.6065154964139274,True,9.450749959114393,100.0,{}
111,1.4464048756979562,True,8.508038067470103,100.0,{}
112,1.302247786488405,True,7.659414688627717,100.0,{}
113,1.172455557159161,True,6.895491278059001,100.0,{}
114,1.0555905639656762,True,6.2078228589910625,100.0,{}
115,0.950371712376891,True,5.588827368071527,100.0,{}
