iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
68,4.440740628764812,True,1.29900121975318,100.0,{}
69,3.9981234380354826,True,1.170162565443989,100.0,{}
70,3.599650073345364,True,1.0541556512150114,100.0,{}
71,3.2408791841021998,True,0.949700063135423,100.0,{}
72,2.9179063460103056,True,0.8556484283117828,100.0,{}
73,2.6271111137218845,True,0.7709652315682832,100.0,{}
74,2.365285854762255,True,0.6947175593317173,100.0,{}
75,2.129545767498305,True,0.626065359119704,100.0,{}
76,1.9172931514983642,True,0.5642522026662964,100.0,{}
77,1.7261888565852381,True,0.508596965742215,100.0,{}
78,1.5541265681259022,True,0.45848633488342416,100.0,{}
79,1.3992096472169562,True,0.4133680590893999,100.0,{}
80,1.2597317916859792,True,0.3727448724997734,100.0,{}
81,1.1341545575805752,True,0.3361690215105086,100.0,{}
82,1.0211032011489871,True,0.30323733640220385,100.0,{}
83,0.9193246767932535,True,0.27358679358684984,100.0,{}
