iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
12,51202.72772310002,False,Bound not satisfied,98.61111111111111,"{('11', '9'): np.float64(0.7028901401563417), ('19', '21'): np.float64(1.5343436708655958), ('21', '5'): np.float64(5.7393358736375895), ('21', '19'): np.float64(20.15249385367228), ('22', '13'): np.float64(2.7095805625737395), ('22', '24'): np.float64(2.945584351974107), ('23', '4'): np.float64(2.9407556621884527), ('23', '5'): np.float64(0.9632487911758045)}"
13,45697.661402195896,False,Bound not satisfied,98.4375,"{('11', '9'): np.float64(37.18656200967277), ('21', '1'): np.float64(0.13670469859642317), ('21', '19'): np.float64(5.676868673711688), ('22', '13'): np.float64(15.57115299202335), ('22', '24'): np.float64(13.20440943418894), ('23', '4'): np.float64(5.3896913317128305), ('23', '5'): np.float64(1.3072095206359462), ('24', '12'): np.float64(0.0016541746772311058), ('24', '13'): np.float64(0.00022428714995130733)}"
14,40849.38682320513,False,Bound not satisfied,98.26388888888889,"{('11', '9'): np.float64(27.02467996978283), ('21', '1'): np.float64(0.23322679373467164), ('21', '7'): np.float64(1.1211760216003315), ('21', '16'): np.float64(3.959899379262688), ('21', '18'): np.float64(0.5387927119833227), ('21', '20'): np.float64(5.991852103494827), ('22', '13'): np.float64(10.204398790227506), ('22', '24'): np.float64(9.090632278612636), ('24', '12'): np.float64(0.006264814306608086), ('24', '13'): np.float64(0.000507139753751807)}"
15,36531.6311955244,False,Bound not satisfied,98.09027777777779,"{('9', '11'): np.float64(0.10001468070673525), ('11', '9'): np.float64(6.405723714475883), ('21', '1'): np.float64(0.18393615615359238), ('21', '7'): np.float64(2.887012376161932), ('21', '16'): np.float64(8.712541397203136), ('21', '18'): np.float64(1.4251458517550517), ('21', '20'): np.float64(17.038629058659556), ('22', '13'): np.float64(3.112641057662689), ('22', '24'): np.float64(3.4695923845520333), ('24', '12'): np.float64(0.00767420245492478), ('24', '13'): np.float64(0.0005074063330762313)}"
16,32703.51906303368,False,Bound not satisfied,98.61111111111111,"{('9', '11'): np.float64(19.39832510662968), ('21', '1'): np.float64(0.09268370129119463), ('21', '7'): np.float64(1.4668915795617226), ('21', '16'): np.float64(4.0572031635445684), ('21', '18'): np.float64(0.7419804292740244), ('21', '20'): np.float64(8.440656881609614), ('24', '12'): np.float64(0.005284543160974276), ('24', '13'): np.float64(0.00032328620874474067)}"
17,29295.311260006732,False,Bound not satisfied,98.78472222222221,"{('9', '11'): np.float64(15.943345477591716), ('21', '1'): np.float64(0.009038439229819506), ('21', '7'): np.float64(0.10064405663369991), ('21', '18'): np.float64(0.06591636800750278), ('21', '20'): np.float64(0.004452007589524243), ('24', '12'): np.float64(0.0026670129572454945), ('24', '13'): np.float64(0.00014669227317098683)}"
18,26260.101956794242,False,Bound not satisfied,99.65277777777779,"{('9', '11'): np.float64(4.792365022963466), ('24', '12'): np.float64(0.0003704721117143567)}"
19,23544.407898782825,True,37627.818965509025,100.0,{}
20,21116.10156332197,False,Bound not satisfied,99.65277777777779,"{('15', '19'): np.float64(0.0008421935295038638), ('22', '19'): np.float64(2.0374920372461602)}"
21,18946.29394571962,False,Bound not satisfied,99.65277777777779,"{('15', '19'): np.float64(0.0010731224739927493), ('22', '19'): np.float64(3.7533904101657836)}"
22,17005.85330588814,False,Bound not satisfied,99.30555555555556,"{('15', '19'): np.float64(0.0006459682270595332), ('22', '7'): np.float64(0.08870613130727634), ('22', '18'): np.float64(0.029986329662633926), ('22', '19'): np.float64(1.6176541813645384)}"
23,15272.574551352356,False,Bound not satisfied,99.82638888888889,"{('15', '19'): np.float64(0.00020604086970545544)}"
24,13722.148343255521,True,21769.16604102186,100.0,{}
25,12330.70303292788,True,19536.365684168282,100.0,{}
26,11080.272470163825,False,Bound not satisfied,99.82638888888889,"{('10', '14'): np.float64(0.913590541418863)}"
27,9958.73929745472,False,Bound not satisfied,99.82638888888889,"{('10', '14'): np.float64(0.7163700958605552)}"
28,8953.419888906052,True,14147.935996201455,100.0,{}
29,8050.4760114168585,True,12711.896355059009,100.0,{}
30,7239.31822801079,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.3055400681596764)}"
31,6510.291220297391,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.3993274356671207)}"
32,5854.508146984328,False,Bound not satisfied,99.47916666666666,"{('13', '21'): np.float64(0.001542476126862466), ('23', '21'): np.float64(0.08004751637537488), ('24', '21'): np.float64(0.003431393384227474)}"
33,5264.840482499936,False,Bound not satisfied,99.65277777777779,"{('13', '21'): np.float64(0.05408411687615014), ('24', '21'): np.float64(0.04714030068524611)}"
34,4736.030182179607,False,Bound not satisfied,99.47916666666666,"{('12', '21'): np.float64(0.006412585303906232), ('13', '21'): np.float64(0.047121904035854485), ('24', '21'): np.float64(0.038688775049466974)}"
35,4260.493353449953,False,Bound not satisfied,99.47916666666666,"{('12', '21'): np.float64(0.005618239269073819), ('13', '21'): np.float64(0.01683474360036196), ('24', '21'): np.float64(0.013397671259160367)}"
36,3833.1204241496507,False,Bound not satisfied,99.82638888888889,"{('21', '12'): np.float64(0.0036020035478893046)}"
37,3449.1324345622274,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.013040743989483745), ('21', '13'): np.float64(0.020573483048287586), ('21', '24'): np.float64(0.01658875477442847)}"
38,3103.883565528109,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.008836547217475881), ('21', '13'): np.float64(0.026326062038372677), ('21', '24'): np.float64(0.022010525198322667)}"
39,2793.468209612527,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.0020287064797902023), ('21', '13'): np.float64(0.011358892341149826), ('21', '24'): np.float64(0.009638693422816123)}"
40,2514.0460362992003,True,3955.4106954912513,100.0,{}
41,2262.5055218733614,True,3559.4011384097835,100.0,{}
42,2036.0604949921376,True,3203.2185523673097,100.0,{}
43,1832.4783298233506,True,2882.807760937917,100.0,{}
44,1649.3878366869742,True,2594.5381062793404,100.0,{}
45,1484.5901414689777,True,2335.157014589877,100.0,{}
46,1336.3268879589411,True,2101.7486392744045,100.0,{}
47,1202.9048909755995,True,1891.6972516519832,100.0,{}
48,1082.8988211853057,True,1702.6549141559494,100.0,{}
49,974.8305800075718,True,1532.5129340112087,100.0,{}
50,877.5074093728964,True,1379.376619099379,100.0,{}
51,789.8927641300297,True,1241.542908377425,100.0,{}
52,711.1130209521838,True,1117.480506342469,100.0,{}
53,640.2655068930362,True,1005.8122045980891,100.0,{}
54,576.4696422949908,True,905.2991198216582,100.0,{}
55,519.0174816875309,True,814.8266149914945,100.0,{}
56,467.2706627701355,True,733.3916923425884,100.0,{}
57,420.6856066825216,True,660.0908254630533,100.0,{}
58,378.73473979738793,True,594.0883344551291,100.0,{}
59,340.9601134753399,True,534.6807621568693,100.0,{}
60,306.9510184312661,True,481.21140736661977,100.0,{}
61,276.33113852889943,True,433.0871157507256,100.0,{}
62,248.7597099441914,True,389.7739429883888,100.0,{}
63,223.933887390121,True,350.7912338756003,100.0,{}
64,201.57958377548064,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0006004392127707081), ('18', '8'): np.float64(0.0009447398080852775), ('20', '6'): np.float64(0.0018106277757231962), ('20', '8'): np.float64(0.0015797610800776934)}"
65,181.45211081249084,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.002300378947733303), ('18', '8'): np.float64(0.006256232928837393), ('20', '6'): np.float64(0.006959417688092925), ('20', '8'): np.float64(0.01837817332803742)}"
66,163.33804045843686,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0027401048654347743), ('18', '8'): np.float64(0.008789938169814746), ('20', '6'): np.float64(0.008185600993970813), ('20', '8'): np.float64(0.026118739360828775)}"
67,147.042489038392,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0017093032688649654), ('18', '8'): np.float64(0.0054699711758541625), ('20', '6'): np.float64(0.005045586140364963), ('20', '8'): np.float64(0.01560302277899585)}"
68,132.37129664847075,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0008277379444522389), ('18', '8'): np.float64(0.0027416492950250873), ('20', '6'): np.float64(0.0023739524272494116), ('20', '8'): np.float64(0.0069713493693825505)}"
69,119.16372248807895,False,Bound not satisfied,99.47916666666666,"{('18', '6'): np.float64(0.00010625690482213854), ('18', '8'): np.float64(0.0005182037091628726), ('20', '6'): np.float64(0.00018989781072192846)}"
70,107.27208193053912,True,167.82946325601793,100.0,{}
71,96.56641131898121,True,151.05648903976584,100.0,{}
72,86.92875443139619,True,135.95946079012148,100.0,{}
73,78.25213709876182,False,Bound not satisfied,99.82638888888889,"{('23', '6'): np.float64(0.0023094660579162834)}"
74,70.44077589328376,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0003672817970912023), ('6', '18'): np.float64(0.0005808723237914574), ('6', '20'): np.float64(0.001675731157874362), ('8', '18'): np.float64(0.001590855714290736), ('8', '20'): np.float64(0.004593844352373767), ('23', '6'): np.float64(0.004874886970373506)}"
75,63.409741014790924,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0007835429913618077), ('6', '18'): np.float64(0.0010874443001587647), ('6', '20'): np.float64(0.0032208757403972684), ('8', '18'): np.float64(0.0031836686542259735), ('8', '20'): np.float64(0.009575669921957249), ('23', '6'): np.float64(0.004607487395438351)}"
76,57.08570306748182,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0007075652519884885), ('6', '18'): np.float64(0.0007435614357066333), ('6', '20'): np.float64(0.0022247633417649846), ('8', '18'): np.float64(0.002276865879564158), ('8', '20'): np.float64(0.006650657492777397), ('23', '6'): np.float64(0.00292795114104446)}"
77,51.39256185097649,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0004237859556185079), ('6', '18'): np.float64(0.000410318256320966), ('6', '20'): np.float64(0.0012066688249813022), ('8', '18'): np.float64(0.0012570161996384365), ('8', '20'): np.float64(0.003455331821537586), ('23', '6'): np.float64(0.0014062933351050959)}"
78,46.26746585902473,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.00016266070383785802), ('6', '18'): np.float64(0.0001376180898270484), ('6', '20'): np.float64(0.00037359593241710273), ('8', '18'): np.float64(0.00042324169849675564), ('8', '20'): np.float64(0.0008478551190897118), ('23', '6'): np.float64(0.0001327047480026676)}"
79,41.65264087560029,True,65.105225998875,100.0,{}
80,37.49741731584651,True,58.60892088126531,100.0,{}
81,33.75650336250474,True,52.760869539880126,100.0,{}
82,30.38960451938806,True,47.49649202127159,100.0,{}
83,27.358972492918365,True,42.75765986060497,100.0,{}
84,24.631648276769667,True,38.49197118623081,100.0,{}
85,22.176036588058146,True,34.65210713553084,100.0,{}
86,19.96527244488295,True,31.19542129192431,100.0,{}
87,17.97507407279498,True,28.083600735628654,100.0,{}
88,16.18303318287774,True,25.282209232607553,100.0,{}
89,14.56957257722675,True,22.760266706185238,100.0,{}
90,13.117757263741048,True,20.489894695382645,100.0,{}
91,11.810608601316519,True,18.4460000936092,100.0,{}
92,10.633732190805425,True,16.605983976341204,100.0,{}
