iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
28,294.4815161529452,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.04339266387379359), ('5', '36'): np.float64(0.00017131255180777294), ('30', '36'): np.float64(0.0019157346629350286)}"
29,265.21104020077763,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.034301423238497164), ('30', '36'): np.float64(0.001599728686003589)}"
30,238.8498607169493,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.026607004962241332), ('30', '36'): np.float64(0.001290280730808474)}"
31,215.11027330472942,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.020120316764435375), ('30', '36'): np.float64(0.0009967540594637767)}"
32,193.73972938805815,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.014675984276433851), ('30', '36'): np.float64(0.000725124262020857)}"
33,174.4884536622087,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.010129566814764013), ('30', '36'): np.float64(0.00047881887688457775)}"
34,157.14601125219136,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.006355070719849754), ('30', '36'): np.float64(0.0002593872277566675)}"
35,141.52378484521762,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.0032427349749629686)}"
36,127.45168940499218,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.0006970641311092041)}"
37,114.7763681838963,True,20.091980686811844,100.0,{}
38,103.35957016780509,True,18.09709634950353,100.0,{}
39,93.07665048418122,True,16.299931130028977,100.0,{}
40,83.8152663747347,True,14.680954957649378,100.0,{}
41,75.47416289734686,True,13.222555972143086,100.0,{}
42,67.96208558997424,True,11.90885389368951,100.0,{}
43,61.196826347039334,True,10.725531266008586,100.0,{}
44,55.10438298096484,True,9.659680906381226,100.0,{}
45,49.61782247702262,True,8.699668044243584,100.0,{}
46,44.677455511389184,True,7.835005766268885,100.0,{}
47,40.22897892030775,True,7.056242510740669,100.0,{}
48,36.2231861706639,True,6.354860468543162,100.0,{}
49,32.61610541098586,True,5.723183852732509,100.0,{}
50,29.368341167931966,True,5.154296094549463,100.0,{}
51,26.443761946400596,True,4.641965110870097,100.0,{}
52,23.810197999398138,True,4.18057586799426,100.0,{}
53,21.438768858038166,True,3.765069539114462,100.0,{}
54,19.303543252494812,True,3.390888619007873,100.0,{}
55,17.38086320819133,True,3.053927419532027,100.0,{}
56,15.649562387095044,True,2.7504874242066824,100.0,{}
57,14.090608602595653,True,2.477237029802804,100.0,{}
58,12.68685988564081,True,2.231175247899054,100.0,{}
59,11.422890615574907,True,2.009598980146573,100.0,{}
60,10.284781754058166,True,1.8100735171681355,100.0,{}
61,9.26000759951031,True,1.630405906963271,100.0,{}
62,8.337290080824397,True,1.468616365640038,100.0,{}
63,7.506472351446947,True,1.3229306125845302,100.0,{}
64,6.758407440281529,True,1.1917478474100396,100.0,{}
65,6.084857966522332,True,1.07362508518537,100.0,{}
66,5.47840578892563,True,0.9672627883051067,100.0,{}
67,4.932371636749831,True,0.8714972745920325,100.0,{}
68,4.440740628764812,True,0.785267986197937,100.0,{}
69,3.9981234380354826,True,0.7076243453578751,100.0,{}
70,3.599650073345364,True,0.6377118060762897,100.0,{}
71,3.2408791841021998,True,0.5747583672679353,100.0,{}
72,2.9179063460103056,True,0.5180737415113001,100.0,{}
73,2.6271111137218845,True,0.467034274417518,100.0,{}
74,2.365285854762255,True,0.42107795645957197,100.0,{}
75,2.129545767498305,True,0.37969870130930927,100.0,{}
76,1.9172931514983642,True,0.3424407860128781,100.0,{}
77,1.7261888565852381,True,0.3088938421687217,100.0,{}
78,1.5541265681259022,True,0.2786883445274215,100.0,{}
79,1.3992096472169562,True,0.25149154781608474,100.0,{}
80,1.2597317916859792,True,0.22700382730899477,100.0,{}
81,1.1341545575805752,True,0.20495538317679698,100.0,{}
82,1.0211032011489871,True,0.18510327262675236,100.0,{}
83,0.9193246767932535,True,0.16722873750428802,100.0,{}
